"study_id","analysis_id","analysis_summary","metabolite_name","metabolite_id","refmet_name","units","Control_AKLA.","Control_AMDI.","Control_BABI.","Control_BACO.","Control_BADA.","Control_CECA.","Control_COMA.","Control_DIEM.","Control_DIMA31.","Control_DOMA.","Control_EMYA.","Control_FAAH.","Control_FAKA.","Control_FAND.","Control_HABA.","Control_HOLE.","Control_IBGA.","Control_KHGU.","Control_MAMB.","Control_MBKH.","Control_MEPA.","Control_MOKE.","Control_NDFA25.","Control_NDGU23.","Control_NGEU.","Control_NZFE.","Control_PAMA.","Control_RAFA.","Control_SAAD.","Control_SAAL.","Control_SACA23.","Control_SADI.","Control_SALL.","Control_SESO.","T2D_BASA.","T2D_CAFA.","T2D_CODI.","T2D_DAFA60.","T2D_DIDA.","T2D_DIFA.","T2D_DIFA37.","T2D_DIKH.","T2D_DSMA.","T2D_FAAS.","T2D_FAOU.","T2D_GUOU.","T2D_GUSA.","T2D_KAAD.","T2D_LEWA.","T2D_MADI52.","T2D_MBPA.","T2D_MOMB.","T2D_NDFA.","T2D_NDMO.","T2D_NDND.","T2D_NDOU.","T2D_NDPA.","T2D_NIIB.","T2D_SADI.","T2D_SAKH.","T2D_SAMO11.","T2D_SASE.","T2D_SODA.","T2D_SOFA.","T2D_THAN.","Control_AKLA..1","Control_AMDI..1","Control_BABI..1","Control_BACO..1","Control_BADA..1","Control_CECA..1","Control_COMA..1","Control_DIEM..1","Control_DIMA31..1","Control_DOMA..1","Control_EMYA..1","Control_FAAH..1","Control_FAKA..1","Control_FAND..1","Control_HABA..1","Control_HOLE..1","Control_IBGA..1","Control_KHGU..1","Control_MAMB..1","Control_MBKH..1","Control_MEPA..1","Control_MOKE..1","Control_NDFA25..1","Control_NDGU23..1","Control_NGEU..1","Control_NZFE..1","Control_PAMA..1","Control_RAFA..1","Control_SAAD..1","Control_SAAL..1","Control_SACA23..1","Control_SADI..1","Control_SALL..1","Control_SESO..1","T2D_BASA..1","T2D_CAFA..1","T2D_CODI..1","T2D_DAFA60..1","T2D_DIDA..1","T2D_DIFA..1","T2D_DIFA37..1","T2D_DIKH..1","T2D_DSMA..1","T2D_FAAS..1","T2D_FAOU..1","T2D_GUOU..1","T2D_GUSA..1","T2D_KAAD..1","T2D_LEWA..1","T2D_MADI52..1","T2D_MBPA..1","T2D_MOMB..1","T2D_NDFA..1","T2D_NDMO..1","T2D_NDND..1","T2D_NDOU..1","T2D_NDPA..1","T2D_NIIB..1","T2D_SADI..1","T2D_SAKH..1","T2D_SAMO11..1","T2D_SASE..1","T2D_SODA..1","T2D_SOFA..1","T2D_THAN..1"
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","1-Methylxanthine","ME634112","1-Methylxanthine","AU",3180,14300,7810,13900,8570,61100,NA,103000,12600,25500,22500,7830,75700,59400,3090,187000,20400,17000,114000,13600,3240,35000,88100,3070,4760,5340,149000,59300,126000,57900,7350,529000,69500,37900,70900,9220,13700,31700,175000,79800,11200,25100,51800,20700,43800,188000,331000,2950,26700,68700,450000,71100,36900,31900,41800,8240,33300,102000,139000,33700,127000,20000,271000,50100,96000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","2-Aminomucote","ME634058","","AU",NA,NA,8830,3350,8870,NA,20200,NA,23600,NA,NA,NA,5860,10700,NA,7270,3880,NA,15000,NA,9010,6760,NA,11000,5950,14000,NA,3770,NA,7120,8310,NA,NA,NA,8820,17100,45200,NA,NA,NA,16900,26500,NA,13900,6290,NA,10300,7300,NA,4030,9810,52100,NA,36600,NA,16400,NA,12700,5500,127000,9090,5680,NA,6070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","3-Methyldioxyindole","ME634049","3-Methyldioxyindole","AU",13200,6520,25300,11300,6360,6080,10900,10300,16200,12000,11500,12000,17800,7110,24700,17600,29800,11800,10900,28200,9150,4570,10800,11900,25400,16200,22300,15700,27400,8560,19000,11600,9910,6820,8610,68100,112000,38300,6700,9870,49200,28200,6180,16100,NA,12600,21400,11600,28800,25900,16700,24900,38000,65800,27100,25400,24000,24100,15700,24500,11200,10800,8340,14800,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","3-Sulfino-L-alanine","ME634045","3-Sulfino-alanine","AU",NA,9700,3890,NA,19300,21800,NA,NA,10400,NA,NA,7450,14100,19100,NA,8550,NA,5770,4160,NA,21900,15800,NA,NA,17200,6630,NA,6070,NA,NA,7260,7940,25900,NA,4290,NA,NA,4960,289000,346000,14800,NA,4520,NA,11400,3430,5310,NA,14000,2250,8550,4900,97300,NA,NA,NA,NA,5030,5080,NA,10600,41200,NA,6180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","4-Acetamidobutanoate","ME634039","4-Acetamidobutanoic acid","AU",78900,86400,107000,102000,293000,85400,178000,242000,98500,72500,202000,117000,84500,188000,82000,4310000,123000,510000,966000,84900,66700,79500,646000,67600,92200,82800,99300,146000,194000,158000,139000,344000,150000,122000,282000,60900,599000,393000,1370000,227000,48000,204000,70100,77900,335000,117000,201000,122000,273000,250000,3700000,280000,141000,414000,136000,211000,167000,3110000,50900,492000,360000,246000,134000,1e+06,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","4-Imidazolone-5-propanoate","ME634109","4-Imidazolone-5-propionic acid","AU",139000,70600,144000,159000,98700,92900,94600,158000,73000,87400,71100,108000,66400,72200,72300,147000,164000,188000,196000,66700,67300,125000,232000,53300,92000,155000,56100,1e+05,133000,146000,86300,117000,211000,80800,113000,113000,211000,277000,104000,103000,94000,110000,78800,64100,85700,175000,152000,80500,146000,181000,169000,188000,162000,244000,141000,76800,79700,206000,69100,117000,89000,77600,130000,84700,123000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","5-Guanidino-2-oxopentanoate","ME634035","2-Oxoarginine","AU",17400,3920,14500,16800,7120,3900,1590,27200,13400,5010,19400,8530,4200,15400,2190,11600,NA,4260,49900,NA,4430,NA,12900,2330,11600,4660,4690,20800,7710,26100,5550,8510,11500,NA,32700,6120,17400,36500,21200,42400,2890,4020,NA,1700,23500,12900,42400,14400,23700,8530,39300,25700,114000,20100,NA,5450,3310,56000,9560,10800,18500,NA,17100,6330,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","5-Hydroxyindoleacetate","ME634048","5-Hydroxyindoleacetic acid","AU",622000,267000,55100,38600,369000,253000,40200,326000,252000,2e+05,40600,50000,212000,208000,13200,280000,72900,39100,383000,48000,166000,198000,133000,47300,177000,310000,264000,160000,83600,124000,203000,590000,252000,31300,328000,75800,88500,198000,1730000,2310000,90200,93000,187000,68800,359000,559000,315000,18200,84000,490000,656000,68100,67400,65900,67600,65500,39600,612000,201000,76900,280000,287000,134000,216000,188000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","5-Hydroxyisourate","ME634022","5-Hydroxyisouric acid","AU",176000,171000,155000,233000,130000,153000,59700,114000,224000,196000,99700,NA,256000,143000,286000,192000,91400,118000,117000,198000,71300,235000,174000,68400,197000,70900,178000,83900,161000,74200,202000,96900,104000,110000,345000,80700,57100,179000,97700,94200,125000,NA,146000,126000,221000,266000,182000,67200,75900,151000,273000,199000,131000,97200,39300,165000,111000,125000,193000,169000,101000,94900,156000,160000,109000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","5-Oxoproline","ME634025","Pyroglutamic acid","AU",8180000,13500000,3980000,3900000,12300000,9030000,3440000,7560000,1.1e+07,9130000,5400000,2810000,11100000,9500000,3400000,9790000,3580000,2590000,8570000,3190000,8540000,12400000,6230000,3050000,8830000,1.2e+07,12200000,8430000,4020000,8740000,9220000,8970000,9e+06,4550000,8950000,2460000,3260000,8550000,11200000,7520000,3220000,5260000,9300000,2580000,11400000,10100000,11500000,3630000,6110000,10700000,11100000,4240000,7840000,4210000,3460000,4510000,4750000,10100000,8970000,2860000,12600000,7770000,6780000,9870000,6190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","8-Methoxykynurete","ME634059","","AU",NA,NA,NA,10000,NA,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,9940,NA,NA,NA,NA,NA,NA,9890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24600,34600,31200,NA,NA,20200,21400,NA,NA,NA,NA,4800,NA,NA,NA,4570,NA,9630,26500,37000,NA,NA,NA,NA,NA,NA,NA,NA,4350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Acetylcarnitine","ME634064","CAR 2:0","AU",20300000,14600000,18100000,18600000,26200000,2.5e+07,15100000,11500000,1.8e+07,1.5e+07,29700000,13500000,18600000,13100000,18200000,23400000,1.6e+07,1.1e+07,12900000,12800000,12600000,16100000,30800000,35400000,8500000,18900000,23900000,12200000,16600000,24600000,6590000,40700000,17300000,28400000,11900000,12300000,36400000,50300000,18500000,10100000,14200000,1.9e+07,19500000,15300000,9370000,28300000,12200000,18400000,49200000,16800000,26700000,22500000,6530000,19100000,41600000,12400000,31100000,18700000,25600000,26300000,13200000,17100000,28100000,9900000,47900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Adenine","ME634018","Adenine","AU",80500,134000,316000,51300,149000,138000,19300,83800,97900,87700,9940,14800,69600,85100,74500,88800,22200,212000,173000,23300,98100,121000,56700,24100,73100,79800,98900,73600,25000,62800,67900,166000,129000,20100,71500,35500,29900,60500,111000,86700,NA,25100,80200,24700,111000,165000,108000,24200,74400,76100,150000,35800,NA,25800,83600,39400,47200,102000,96800,42900,178000,118000,130000,99600,56200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Adenosine","ME634017","Adenosine","AU",1580,2530,126000,5510,2580,927,4510,1880,NA,2400,8120,12700,750,2220,5150,1710,4770,14300,2470,4970,3100,1940,11700,2510,2430,2740,2050,1540,4780,4220,1580,1650,3630,7740,2130,9310,7140,2470,2690,4550,5970,5810,1780,6280,5320,1920,1620,7080,8180,2960,2890,NA,NA,6490,11600,10000,12300,2480,3910,12400,2560,1640,8500,1710,5590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Allantoate","ME634021","Allantoic acid","AU",664000,552000,921000,1690000,698000,341000,1370000,537000,540000,440000,1090000,769000,583000,717000,879000,1260000,1670000,610000,672000,1370000,303000,479000,692000,842000,283000,745000,626000,535000,1570000,799000,562000,714000,352000,728000,775000,870000,1660000,755000,911000,409000,1640000,1470000,726000,1200000,642000,738000,683000,948000,501000,467000,1130000,1820000,665000,1310000,614000,2040000,1360000,577000,630000,721000,772000,389000,492000,761000,593000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Anthranilate","ME634056","2-Aminobenzoic acid","AU",78100,434000,88200,447000,253000,81800,66500,204000,137000,55400,530000,243000,61500,42700,NA,449000,230000,240000,371000,404000,43100,63500,1660000,264000,112000,80000,325000,201000,306000,422000,38300,1190000,224000,720000,230000,446000,652000,287000,617000,254000,127000,250000,63800,446000,335000,619000,2530000,112000,251000,213000,1230000,475000,260000,3140000,3490000,194000,282000,890000,211000,385000,503000,189000,363000,835000,304000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Arachidonyl carnitine","ME634103","CAR 20:4","AU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,544,NA,NA,1080,346,NA,NA,NA,NA,NA,NA,NA,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Arachidyl carnitine","ME634100","CAR 20:0","AU",NA,1490,NA,565,NA,303,343,742,NA,NA,1690,NA,NA,NA,NA,284,449,NA,464,249,NA,NA,NA,1050,347,454,NA,NA,308,NA,NA,886,NA,NA,2020,366,NA,312,445,NA,976,448,NA,394,515,450,257,282,496,NA,654,NA,NA,539,243,NA,671,NA,269,NA,331,1350,NA,895,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Asymmetric dimethyl arginine","ME634033","Dimethylarginine","AU",687000,542000,647000,787000,657000,661000,7e+05,471000,660000,571000,1080000,710000,587000,592000,512000,864000,874000,725000,566000,552000,383000,391000,883000,807000,479000,688000,660000,491000,1230000,852000,464000,704000,558000,1130000,748000,1010000,1200000,1210000,612000,399000,1220000,827000,485000,813000,522000,464000,605000,786000,874000,7e+05,1020000,1130000,962000,1380000,798000,1030000,642000,906000,543000,1030000,622000,431000,825000,578000,554000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Bilirubin","ME634107","Bilirubin","AU",95200,97000,93200,5e+05,46700,84600,290000,27800,71900,51500,127000,546000,97900,147000,113000,212000,341000,239000,143000,344000,21000,23500,122000,271000,98600,59600,32700,34400,216000,164000,6290,2e+05,121000,252000,84600,221000,246000,244000,25600,42400,745000,439000,36100,621000,35000,3830,63400,401000,130000,44900,25800,586000,251000,25900,194000,107000,622000,12000,37700,134000,83800,133000,47100,53400,181000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Biliverdin","ME634106","Biliverdin","AU",3200,5770,5290,21300,3110,9520,16200,1750,7780,3390,5760,38300,5180,9820,7140,10200,17600,11300,7790,16500,950,3700,5940,13500,10900,5260,NA,3420,10300,10100,1450,11000,13700,15300,10500,13100,18100,42600,2570,1780,49500,24100,2150,39900,4980,6560,2340,23200,10600,1010,7060,21900,19400,1640,45500,7130,49200,723,5340,7170,4030,7810,9230,5260,23400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Butyrylcarnitine","ME634066","CAR 4:0","AU",160000,42400,1010000,663000,59200,59400,7e+05,104000,79700,70600,620000,433000,77400,54500,351000,75600,380000,564000,111000,670000,28300,64200,283000,657000,30100,104000,65200,87700,751000,312000,110000,197000,23300,575000,157000,980000,1300000,850000,227000,35300,1030000,603000,120000,623000,55100,170000,107000,753000,552000,146000,117000,906000,101000,3850000,351000,849000,1160000,455000,115000,1660000,43300,80700,236000,49500,696000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Caffeine","ME634113","Caffeine","AU",32200,298000,2130000,432000,140000,2180000,1430000,2920000,161000,813000,365000,342000,2030000,860000,81900,5200000,1610000,1200000,1170000,17700000,87500,161000,4550000,157000,51000,57800,8100000,2100000,16100000,9260000,58500,7680000,16300000,1330000,2460000,39700000,10200000,2530000,4270000,4850000,356000,3450000,1860000,390000,862000,6830000,4500000,119000,2920000,357000,4820000,3900000,3040000,878000,5600000,699000,6650000,1570000,1510000,2740000,2020000,96000,21800000,507000,2.6e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Carnosine","ME634034","Carnosine","AU",NA,NA,21000,19600,NA,NA,24300,NA,32500,NA,35200,10500,NA,7680,NA,68500,25700,NA,NA,18800,99200,NA,NA,33800,NA,NA,NA,NA,69300,NA,NA,NA,21800,6860,NA,12400,19000,14600,NA,31700,32800,85700,24900,10500,NA,6060,7510,17500,45500,NA,9840,26900,29100,145000,175000,61200,17700,NA,41800,74600,NA,NA,NA,23800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Cervonyl carnitine","ME634101","CAR 22:6","AU",648,1030,4990,4070,1530,800,8700,296,241,576,8790,3960,360,255,1690,282,1690,3900,513,2650,1100,1110,2270,13800,NA,1150,287,NA,3880,1750,528,965,932,6610,344,2410,23300,5540,992,267,9260,4150,442,11200,1280,1690,1600,5960,5300,947,3140,4300,4610,6560,7060,11200,7420,724,1140,5580,503,331,2020,657,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Creatine","ME634037","Creatine","AU",42800000,31800000,28600000,7420000,34800000,11700000,34500000,40200000,9320000,15900000,19500000,9040000,15900000,3e+07,28700000,2.7e+07,15100000,22800000,49300000,21200000,13500000,8680000,11400000,7690000,14900000,9190000,34600000,9270000,12500000,14200000,22600000,1.8e+07,2.1e+07,32300000,1.5e+07,27200000,16400000,58400000,26900000,25800000,38400000,31300000,12600000,18800000,31300000,21600000,16300000,42300000,41800000,66600000,22600000,2.7e+07,38700000,15200000,52700000,39600000,1.8e+07,9200000,19100000,40100000,12200000,37600000,32900000,11300000,21600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST002681","AN004353","Reversed phase POSITIVE ION MODE","Creatinine","ME634038","Creatinine","AU",38400000,25600000,3.7e+07,43400000,3.1e+07,4.3e+07,28200000,27100000,39900000,27600000,34200000,26800000,2.7e+07,31200000,19300000,47200000,53800000,31500000,34900000,42300000,23200000,26300000,50800000,31300000,20500000,38700000,30100000,32300000,59300000,87800000,15900000,40400000,25300000,49500000,46500000,39500000,51800000,63700000,29500000,24200000,35900000,36900000,21300000,26800000,28100000,27600000,59600000,21900000,47300000,39500000,81100000,64600000,44700000,1.67e+08,44100000,31200000,49100000,74700000,25900000,53300000,28100000,29200000,63100000,26100000,40900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
